left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,valid
-76.66666666666667,-2.0,83.66666666666667,1.3333333333333333, valid
-76.33333333333333,-2.0,84.0,1.6666666666666667, valid
-76.33333333333333,-2.6666666666666665,84.33333333333333,1.3333333333333333, valid
-76.66666666666667,-2.6666666666666665,83.66666666666667,1.0, valid
-76.66666666666667,-3.0,83.66666666666667,0.6666666666666666, valid
-76.33333333333333,-2.6666666666666665,83.66666666666667,0.6666666666666666, valid
-76.33333333333333,-2.0,84.0,1.3333333333333333, valid
-76.66666666666667,-1.6666666666666667,84.0,1.6666666666666667, valid
-76.33333333333333,-1.6666666666666667,84.0,1.6666666666666667, valid
-76.0,-2.0,84.66666666666667,1.6666666666666667, valid
-75.33333333333333,-2.0,85.0,1.3333333333333333, valid
-75.33333333333333,-1.6666666666666667,85.33333333333333,1.6666666666666667, valid
-75.66666666666667,-2.0,85.0,1.3333333333333333, valid
-75.66666666666667,-1.6666666666666667,85.33333333333333,1.6666666666666667, valid
-75.66666666666667,-2.0,85.66666666666667,1.3333333333333333, valid
-75.0,-1.3333333333333333,86.0,2.0, valid
-74.66666666666667,-2.0,86.0,1.6666666666666667, valid
-74.33333333333333,-1.6666666666666667,86.33333333333333,2.0, valid
-74.0,-2.3333333333333335,86.66666666666667,1.3333333333333333, valid
-72.66666666666667,-2.3333333333333335,86.66666666666667,1.3333333333333333, valid
-72.66666666666667,-2.6666666666666665,86.33333333333333,1.3333333333333333, valid
-71.0,-2.6666666666666665,86.66666666666667,1.3333333333333333, valid
-72.0,-2.6666666666666665,87.66666666666667,1.3333333333333333, valid
-71.66666666666667,-3.0,88.33333333333333,1.0, valid
-73.0,-2.6666666666666665,88.66666666666667,1.3333333333333333, valid
-71.33333333333333,-2.6666666666666665,88.33333333333333,1.3333333333333333, valid
-71.66666666666667,-2.3333333333333335,88.0,1.6666666666666667, valid
-71.66666666666667,-2.3333333333333335,87.66666666666667,2.0, valid
-73.0,-2.3333333333333335,88.0,2.3333333333333335, valid
-72.66666666666667,-2.3333333333333335,88.33333333333333,2.3333333333333335, valid
-72.66666666666667,-2.6666666666666665,88.33333333333333,2.0, valid
-71.33333333333333,-2.3333333333333335,88.33333333333333,2.0, valid
-69.0,-3.0,89.33333333333333,1.3333333333333333, valid
-67.0,-3.0,90.0,1.0, valid
-66.66666666666667,-3.3333333333333335,90.33333333333333,0.6666666666666666, valid
-67.0,-3.0,90.0,1.3333333333333333, valid
-67.0,-3.3333333333333335,90.0,1.3333333333333333, valid
-67.0,-3.6666666666666665,90.33333333333333,1.0, valid
-67.0,-3.6666666666666665,90.66666666666667,0.6666666666666666, valid
-67.0,-3.6666666666666665,90.66666666666667,0.3333333333333333, valid
-66.66666666666667,-3.0,90.66666666666667,1.0, valid
-66.66666666666667,-3.3333333333333335,90.33333333333333,0.6666666666666666, valid
-66.66666666666667,-3.3333333333333335,90.33333333333333,0.6666666666666666, valid
-66.66666666666667,-4.0,90.33333333333333,0.3333333333333333, valid
-66.33333333333333,-3.6666666666666665,90.66666666666667,0.6666666666666666, valid
-65.33333333333333,-3.3333333333333335,91.33333333333333,1.0, valid
-64.66666666666667,-2.6666666666666665,91.66666666666667,1.0, valid
-64.33333333333333,-2.6666666666666665,92.0,1.0, valid
-64.66666666666667,-2.6666666666666665,92.33333333333333,1.0, valid
-65.0,-3.0,92.33333333333333,1.0, valid
-64.66666666666667,-3.0,92.66666666666667,1.0, valid
-64.33333333333333,-3.0,92.33333333333333,1.3333333333333333, valid
-64.33333333333333,-3.0,92.33333333333333,1.3333333333333333, valid
-64.33333333333333,-3.6666666666666665,91.66666666666667,1.0, valid
-64.66666666666667,-4.0,91.66666666666667,0.3333333333333333, valid
-64.66666666666667,-4.333333333333333,91.66666666666667,0.0, valid
-64.66666666666667,-4.0,92.33333333333333,0.0, valid
-64.33333333333333,-4.0,92.66666666666667,0.0, valid
-64.0,-3.6666666666666665,92.66666666666667,0.3333333333333333, valid
-63.666666666666664,-3.6666666666666665,93.0,0.3333333333333333, valid
-63.333333333333336,-3.6666666666666665,93.33333333333333,0.3333333333333333, valid
-63.333333333333336,-4.333333333333333,93.66666666666667,-0.3333333333333333, valid
-64.0,-4.0,93.33333333333333,-0.3333333333333333, valid
-64.33333333333333,-4.0,92.66666666666667,-0.3333333333333333, valid
-64.33333333333333,-3.6666666666666665,92.66666666666667,0.0, valid
-64.0,-4.333333333333333,92.66666666666667,-0.3333333333333333, valid
-64.33333333333333,-5.0,92.66666666666667,-1.3333333333333333, valid
-64.66666666666667,-5.333333333333333,92.0,-1.6666666666666667, valid
-65.0,-5.333333333333333,92.0,-2.0, valid
-64.66666666666667,-4.666666666666667,92.33333333333333,-1.3333333333333333, valid
-65.0,-5.0,92.0,-1.6666666666666667, valid
-65.33333333333333,-5.333333333333333,91.0,-1.6666666666666667, valid
-65.66666666666667,-6.0,90.33333333333333,-2.3333333333333335, valid
-65.0,-5.666666666666667,91.0,-2.3333333333333335, valid
-64.66666666666667,-5.666666666666667,91.33333333333333,-2.6666666666666665, valid
-64.66666666666667,-5.666666666666667,91.66666666666667,-2.6666666666666665, valid
-65.0,-6.0,91.66666666666667,-3.3333333333333335, valid
-64.66666666666667,-6.333333333333333,92.0,-3.6666666666666665, valid
-64.66666666666667,-6.666666666666667,91.66666666666667,-4.333333333333333, valid
-64.66666666666667,-6.666666666666667,91.33333333333333,-4.0, valid
-64.66666666666667,-6.666666666666667,91.33333333333333,-4.333333333333333, valid
-64.33333333333333,-6.0,91.66666666666667,-3.6666666666666665, valid
-64.0,-6.333333333333333,92.0,-4.0, valid
-64.0,-6.333333333333333,92.0,-4.0, valid
-64.33333333333333,-7.0,91.33333333333333,-4.666666666666667, valid
-65.0,-7.0,90.33333333333333,-5.0, valid
-65.33333333333333,-7.0,90.0,-5.0, valid
-65.33333333333333,-7.0,90.0,-5.0, valid
-65.0,-7.0,90.33333333333333,-5.0, valid
-64.66666666666667,-7.333333333333333,90.0,-5.333333333333333, valid
-64.66666666666667,-7.333333333333333,90.0,-5.333333333333333, valid
-64.33333333333333,-7.666666666666667,90.0,-6.0, valid
-64.33333333333333,-7.333333333333333,90.33333333333333,-5.666666666666667, valid
-64.33333333333333,-7.0,90.33333333333333,-5.666666666666667, valid
-64.66666666666667,-6.666666666666667,90.0,-5.0, valid
-65.33333333333333,-7.333333333333333,89.33333333333333,-5.666666666666667, valid
-65.33333333333333,-8.0,89.0,-6.333333333333333, valid
-65.66666666666667,-8.0,88.66666666666667,-6.666666666666667, valid
-65.0,-7.666666666666667,89.0,-6.666666666666667, valid
-65.0,-8.0,89.0,-6.666666666666667, valid
-65.0,-8.0,89.0,-6.666666666666667, valid
-65.66666666666667,-8.0,88.33333333333333,-7.0, valid
-65.66666666666667,-8.0,88.66666666666667,-7.0, valid
-65.33333333333333,-8.666666666666666,88.66666666666667,-7.666666666666667, valid
-65.0,-8.666666666666666,89.0,-7.333333333333333, valid
-65.0,-8.333333333333334,88.33333333333333,-7.333333333333333, valid
-65.0,-8.666666666666666,88.33333333333333,-7.666666666666667, valid
-65.0,-9.333333333333334,88.33333333333333,-8.333333333333334, valid
-65.0,-9.666666666666666,88.33333333333333,-9.0, valid
-65.33333333333333,-9.333333333333334,87.66666666666667,-8.666666666666666, valid
-65.33333333333333,-9.0,87.0,-8.333333333333334, valid
-65.0,-9.666666666666666,86.66666666666667,-8.666666666666666, valid
-64.66666666666667,-9.666666666666666,87.0,-8.666666666666666, valid
-65.0,-10.0,87.0,-9.0, valid
-65.33333333333333,-9.666666666666666,87.0,-9.0, valid
-65.33333333333333,-10.0,87.0,-9.666666666666666, valid
-64.66666666666667,-10.0,87.33333333333333,-10.0, valid
-65.0,-10.0,87.0,-10.0, valid
-65.33333333333333,-10.333333333333334,86.66666666666667,-10.0, valid
-66.0,-10.666666666666666,86.0,-10.0, valid
-65.33333333333333,-11.0,86.0,-10.333333333333334, valid
-65.0,-11.0,86.33333333333333,-10.333333333333334, valid
-64.66666666666667,-11.0,86.66666666666667,-10.333333333333334, valid
-65.0,-10.666666666666666,86.66666666666667,-10.0, valid
-65.0,-10.0,86.33333333333333,-9.666666666666666, valid
-65.33333333333333,-9.666666666666666,86.0,-9.666666666666666, valid
-65.66666666666667,-9.666666666666666,86.0,-9.666666666666666, valid
-66.0,-10.0,86.0,-10.0, valid
-66.0,-9.666666666666666,86.0,-9.333333333333334, valid
-66.0,-9.333333333333334,86.0,-9.0, valid
-66.0,-9.0,85.66666666666667,-8.333333333333334, valid
-65.66666666666667,-9.333333333333334,85.66666666666667,-9.0, valid
-65.66666666666667,-9.666666666666666,85.66666666666667,-9.333333333333334, valid
-65.66666666666667,-10.333333333333334,85.66666666666667,-10.0, valid
-66.0,-10.666666666666666,85.33333333333333,-10.0, valid
-66.33333333333333,-11.0,85.0,-10.0, valid
-67.0,-11.0,84.33333333333333,-10.0, valid
-67.33333333333333,-10.666666666666666,84.0,-9.666666666666666, valid
-67.66666666666667,-10.666666666666666,83.66666666666667,-9.666666666666666, valid
-67.33333333333333,-10.0,84.0,-9.0, valid
-67.66666666666667,-10.333333333333334,83.66666666666667,-9.333333333333334, valid
-69.66666666666667,-10.666666666666666,83.33333333333333,-9.333333333333334, valid
-69.66666666666667,-11.333333333333334,83.33333333333333,-10.0, valid
-69.33333333333333,-11.0,83.33333333333333,-9.666666666666666, valid
-67.33333333333333,-10.333333333333334,83.66666666666667,-9.333333333333334, valid
-69.66666666666667,-10.333333333333334,83.33333333333333,-9.333333333333334, valid
-72.33333333333333,-11.0,83.33333333333333,-10.0, valid
-75.0,-11.333333333333334,83.0,-10.0, valid
-75.33333333333333,-11.0,82.66666666666667,-9.666666666666666, valid
-75.33333333333333,-10.0,82.33333333333333,-9.0, valid
-75.33333333333333,-9.666666666666666,81.66666666666667,-9.333333333333334, valid
-75.66666666666667,-9.666666666666666,81.33333333333333,-9.666666666666666, valid
-76.0,-10.0,81.0,-9.666666666666666, valid
-76.0,-10.0,81.0,-9.333333333333334, valid
-75.66666666666667,-10.0,81.33333333333333,-9.0, valid
-76.0,-9.666666666666666,81.0,-9.0, valid
-76.0,-9.333333333333334,81.0,-9.0, valid
-76.33333333333333,-9.0,80.33333333333333,-8.666666666666666, valid
-76.33333333333333,-9.666666666666666,80.33333333333333,-9.0, valid
-76.33333333333333,-10.0,80.0,-9.0, valid
-76.66666666666667,-10.666666666666666,80.0,-9.666666666666666, valid
-76.66666666666667,-10.0,79.66666666666667,-9.333333333333334, valid
-77.0,-10.0,79.33333333333333,-9.333333333333334, valid
-76.66666666666667,-10.333333333333334,79.33333333333333,-10.0, valid
-76.33333333333333,-11.666666666666666,79.66666666666667,-11.0, valid
-76.33333333333333,-12.0,80.0,-11.666666666666666, valid
-77.0,-11.666666666666666,79.33333333333333,-11.0, valid
-77.66666666666667,-10.666666666666666,79.0,-10.333333333333334, valid
-78.0,-10.0,78.33333333333333,-9.666666666666666, valid
-78.0,-10.0,78.33333333333333,-9.666666666666666, valid
-78.0,-10.0,78.33333333333333,-9.666666666666666, valid
-78.33333333333333,-10.333333333333334,78.33333333333333,-10.0, valid
-78.66666666666667,-10.0,78.0,-10.0, valid
-79.33333333333333,-10.333333333333334,77.33333333333333,-10.333333333333334, valid
-79.0,-10.333333333333334,77.33333333333333,-10.333333333333334, valid
-79.0,-10.333333333333334,77.33333333333333,-10.333333333333334, valid
-78.66666666666667,-10.333333333333334,77.33333333333333,-10.333333333333334, valid
-79.33333333333333,-10.666666666666666,77.0,-10.333333333333334, valid
-80.0,-11.0,76.66666666666667,-10.333333333333334, valid
-80.33333333333333,-10.666666666666666,76.66666666666667,-10.0, valid
-81.66666666666667,-10.333333333333334,76.66666666666667,-10.0, valid
-83.0,-10.0,77.0,-10.333333333333334, valid
-83.0,-10.0,77.0,-10.333333333333334, valid
-82.0,-10.0,76.66666666666667,-10.333333333333334, valid
-80.33333333333333,-10.0,76.33333333333333,-10.0, valid
-80.33333333333333,-10.0,76.33333333333333,-10.0, valid
-80.0,-10.333333333333334,76.66666666666667,-10.333333333333334, valid
-81.0,-10.666666666666666,77.0,-10.666666666666666, valid
-81.33333333333333,-10.666666666666666,76.66666666666667,-10.333333333333334, valid
-81.66666666666667,-10.666666666666666,76.33333333333333,-10.0, valid
-81.66666666666667,-10.666666666666666,75.66666666666667,-9.666666666666666, valid
-81.33333333333333,-11.0,75.66666666666667,-10.333333333333334, valid
-81.66666666666667,-11.0,75.33333333333333,-10.333333333333334, valid
-81.33333333333333,-10.666666666666666,75.33333333333333,-10.333333333333334, valid
-82.33333333333333,-10.666666666666666,74.66666666666667,-9.666666666666666, valid
-82.33333333333333,-10.333333333333334,74.66666666666667,-9.666666666666666, valid
-82.0,-10.333333333333334,74.66666666666667,-9.0, valid
-82.0,-10.333333333333334,74.66666666666667,-9.0, valid
-82.66666666666667,-10.666666666666666,74.33333333333333,-8.666666666666666, valid
-83.33333333333333,-10.666666666666666,74.33333333333333,-8.666666666666666, valid
-83.33333333333333,-10.333333333333334,72.66666666666667,-8.333333333333334, valid
-83.0,-10.333333333333334,72.66666666666667,-8.333333333333334, valid
-83.0,-10.333333333333334,70.66666666666667,-8.333333333333334, valid
-83.33333333333333,-10.666666666666666,70.66666666666667,-8.666666666666666, valid
-83.33333333333333,-10.666666666666666,69.0,-8.666666666666666, valid
-83.33333333333333,-11.0,69.33333333333333,-8.666666666666666, valid
-83.33333333333333,-11.333333333333334,69.0,-9.0, valid
-83.0,-11.0,71.0,-8.666666666666666, valid
-83.33333333333333,-11.0,70.66666666666667,-9.0, valid
-83.33333333333333,-10.666666666666666,71.0,-8.666666666666666, valid
-83.66666666666667,-11.333333333333334,69.0,-9.0, valid
-84.33333333333333,-11.333333333333334,68.66666666666667,-9.0, valid
-84.66666666666667,-11.333333333333334,69.0,-8.666666666666666, valid
-85.33333333333333,-11.0,68.66666666666667,-8.666666666666666, valid
-85.66666666666667,-11.0,68.66666666666667,-8.666666666666666, valid
-85.33333333333333,-11.0,68.33333333333333,-8.666666666666666, valid
-85.0,-11.0,68.33333333333333,-8.666666666666666, valid
-84.33333333333333,-11.333333333333334,68.33333333333333,-8.666666666666666, valid
-84.66666666666667,-11.666666666666666,68.0,-9.333333333333334, valid
-85.0,-11.666666666666666,68.33333333333333,-9.333333333333334, valid
-85.0,-10.666666666666666,69.0,-8.666666666666666, valid
-85.0,-10.333333333333334,69.33333333333333,-8.0, valid
-85.0,-10.333333333333334,69.0,-8.0, valid
-86.0,-10.666666666666666,68.33333333333333,-8.333333333333334, valid
-86.66666666666667,-10.333333333333334,68.33333333333333,-8.333333333333334, valid
-87.33333333333333,-10.333333333333334,68.66666666666667,-8.333333333333334, valid
-87.33333333333333,-10.333333333333334,69.0,-8.333333333333334, valid
-87.66666666666667,-10.666666666666666,69.0,-8.666666666666666, valid
-87.66666666666667,-10.333333333333334,69.33333333333333,-8.333333333333334, valid
-87.66666666666667,-10.333333333333334,69.0,-8.333333333333334, valid
-87.66666666666667,-10.0,68.66666666666667,-8.0, valid
-88.0,-10.0,68.33333333333333,-8.0, valid
-88.0,-10.0,68.66666666666667,-8.0, valid
-88.0,-10.0,68.66666666666667,-8.0, valid
-87.66666666666667,-10.333333333333334,69.0,-8.333333333333334, valid
-87.33333333333333,-10.333333333333334,69.0,-8.333333333333334, valid
-87.33333333333333,-10.0,70.66666666666667,-8.0, valid
-87.66666666666667,-9.333333333333334,71.66666666666667,-7.666666666666667, valid
-88.0,-9.0,73.0,-7.333333333333333, valid
-87.66666666666667,-8.666666666666666,71.66666666666667,-7.333333333333333, valid
-87.66666666666667,-8.333333333333334,71.33333333333333,-7.0, valid
-87.66666666666667,-8.0,71.33333333333333,-7.0, valid
-88.0,-8.0,72.66666666666667,-6.666666666666667, valid
-88.0,-7.666666666666667,73.0,-6.333333333333333, valid
-88.0,-7.666666666666667,73.0,-6.333333333333333, valid
-88.0,-7.666666666666667,71.66666666666667,-6.666666666666667, valid
-87.66666666666667,-7.666666666666667,70.66666666666667,-6.666666666666667, valid
-87.33333333333333,-7.333333333333333,69.66666666666667,-6.333333333333333, valid
-87.0,-7.0,70.33333333333333,-6.0, valid
-87.0,-7.0,70.33333333333333,-6.0, valid
-87.0,-7.0,70.33333333333333,-6.0, valid
-87.33333333333333,-7.0,71.0,-5.666666666666667, valid
-87.66666666666667,-6.666666666666667,72.0,-5.333333333333333, valid
-87.66666666666667,-6.333333333333333,73.0,-5.0, valid
-87.33333333333333,-6.0,73.33333333333333,-5.0, valid
-87.0,-5.666666666666667,73.33333333333333,-4.666666666666667, valid
-87.33333333333333,-5.333333333333333,73.33333333333333,-4.333333333333333, valid
-87.66666666666667,-4.666666666666667,73.33333333333333,-4.0, valid
-88.0,-4.0,73.33333333333333,-3.6666666666666665, valid
-87.66666666666667,-3.3333333333333335,73.66666666666667,-3.3333333333333335, valid
-87.33333333333333,-2.6666666666666665,73.66666666666667,-2.6666666666666665, valid
-85.66666666666667,-2.6666666666666665,74.0,-2.3333333333333335, valid
-84.33333333333333,-2.0,74.33333333333333,-1.3333333333333333, valid
-84.33333333333333,-2.0,74.0,-0.6666666666666666, valid
-85.66666666666667,-1.6666666666666667,73.66666666666667,-0.3333333333333333, valid
-87.0,-1.6666666666666667,73.0,-0.3333333333333333, valid
-86.0,-1.3333333333333333,73.0,-0.3333333333333333, valid
-86.33333333333333,-1.3333333333333333,73.33333333333333,-0.3333333333333333, valid
-86.33333333333333,-1.6666666666666667,73.33333333333333,-0.6666666666666666, valid
-87.33333333333333,-1.6666666666666667,73.66666666666667,-0.6666666666666666, valid
-86.66666666666667,-1.0,74.0,-0.3333333333333333, valid
-86.66666666666667,-0.6666666666666666,74.33333333333333,0.0, valid
-86.66666666666667,0.0,74.33333333333333,0.3333333333333333, valid
-87.33333333333333,-0.6666666666666666,74.0,0.0, valid
-87.66666666666667,-0.6666666666666666,74.0,-0.3333333333333333, valid
-87.66666666666667,-1.3333333333333333,74.0,-0.3333333333333333, valid
-87.33333333333333,-1.0,74.33333333333333,-0.3333333333333333, valid
-86.66666666666667,-1.0,74.66666666666667,0.3333333333333333, valid
-86.33333333333333,-1.0,75.0,0.3333333333333333, valid
-86.0,-1.0,75.0,0.6666666666666666, valid
-86.33333333333333,-0.6666666666666666,75.33333333333333,0.6666666666666666, valid
-86.0,-0.3333333333333333,75.66666666666667,0.6666666666666666, valid
-86.33333333333333,-0.3333333333333333,75.66666666666667,0.6666666666666666, valid
-85.0,-0.6666666666666666,76.0,0.3333333333333333, valid
-85.0,-1.3333333333333333,76.33333333333333,-0.3333333333333333, valid
-84.66666666666667,-1.3333333333333333,77.0,0.0, valid
-85.66666666666667,-1.6666666666666667,77.0,0.0, valid
-86.0,-1.6666666666666667,77.0,0.3333333333333333, valid
-85.0,-2.0,77.0,-0.3333333333333333, valid
-85.0,-2.0,77.0,-0.6666666666666666, valid
-83.33333333333333,-2.0,77.33333333333333,-0.6666666666666666, valid
-83.0,-1.6666666666666667,77.33333333333333,-0.3333333333333333, valid
-81.66666666666667,-1.6666666666666667,77.66666666666667,-0.3333333333333333, valid
-81.33333333333333,-1.6666666666666667,78.0,-0.3333333333333333, valid
-81.0,-1.6666666666666667,78.33333333333333,-0.3333333333333333, valid
-80.66666666666667,-1.3333333333333333,78.33333333333333,0.0, valid
-82.0,-1.0,78.33333333333333,-0.3333333333333333, valid
-82.33333333333333,-1.3333333333333333,78.33333333333333,-0.6666666666666666, valid
-82.33333333333333,-1.6666666666666667,78.66666666666667,-0.6666666666666666, valid
-81.0,-1.6666666666666667,78.66666666666667,-0.3333333333333333, valid
-80.66666666666667,-1.3333333333333333,79.0,0.0, valid
-80.33333333333333,-1.3333333333333333,79.33333333333333,-0.3333333333333333, valid
-80.33333333333333,-1.6666666666666667,79.33333333333333,-0.6666666666666666, valid
-80.33333333333333,-2.0,79.0,-1.0, valid
-80.66666666666667,-1.6666666666666667,78.33333333333333,-1.0, valid
-81.0,-1.3333333333333333,78.33333333333333,-1.0, valid
-81.0,-1.0,78.33333333333333,-0.6666666666666666, valid
-80.66666666666667,-0.6666666666666666,78.66666666666667,-0.3333333333333333, valid
-80.33333333333333,-0.3333333333333333,79.0,0.3333333333333333, valid
-80.0,-0.3333333333333333,79.66666666666667,0.0, valid
-80.0,-0.6666666666666666,80.0,0.0, valid
-80.33333333333333,-1.0,80.0,-0.3333333333333333, valid
-80.0,-1.0,80.33333333333333,0.0, valid
-79.66666666666667,-0.6666666666666666,80.66666666666667,0.3333333333333333, valid
-79.0,-0.3333333333333333,81.0,0.6666666666666666, valid
-78.66666666666667,-0.3333333333333333,81.33333333333333,0.6666666666666666, valid
-78.33333333333333,-0.6666666666666666,81.33333333333333,0.3333333333333333, valid
-78.0,-1.0,81.66666666666667,-0.3333333333333333, valid
-78.0,-0.6666666666666666,81.33333333333333,0.0, valid
-78.0,-1.3333333333333333,82.0,-0.6666666666666666, valid
-78.33333333333333,-1.6666666666666667,82.0,-0.6666666666666666, valid
-78.33333333333333,-2.3333333333333335,82.66666666666667,-1.3333333333333333, valid
-78.33333333333333,-1.6666666666666667,82.33333333333333,-0.6666666666666666, valid
-78.0,-1.6666666666666667,82.33333333333333,-0.6666666666666666, valid
-78.0,-1.6666666666666667,82.33333333333333,-1.0, valid
-77.66666666666667,-1.6666666666666667,82.66666666666667,-1.3333333333333333, valid
-77.33333333333333,-1.6666666666666667,83.0,-1.3333333333333333, valid
-76.66666666666667,-1.3333333333333333,83.33333333333333,-0.6666666666666666, valid
-76.33333333333333,-1.3333333333333333,83.66666666666667,-0.3333333333333333, valid
-76.0,-1.3333333333333333,84.0,0.0, valid
-76.0,-1.3333333333333333,84.0,0.3333333333333333, valid
-76.33333333333333,-1.3333333333333333,83.66666666666667,0.3333333333333333, valid
-76.0,-1.0,83.66666666666667,0.3333333333333333, valid
-76.33333333333333,-1.0,83.66666666666667,0.3333333333333333, valid
-76.0,-1.3333333333333333,84.0,0.3333333333333333, valid
-76.0,-1.0,84.66666666666667,0.3333333333333333, valid
-75.33333333333333,-1.0,85.0,0.0, valid
-75.0,-0.6666666666666666,85.33333333333333,0.0, valid
-74.66666666666667,-1.0,85.33333333333333,0.0, valid
-74.0,-1.3333333333333333,85.66666666666667,0.0, valid
-74.0,-1.6666666666666667,86.0,0.0, valid
-74.0,-2.0,86.0,0.0, valid
-74.66666666666667,-2.0,86.0,-0.3333333333333333, valid
-74.33333333333333,-1.6666666666666667,86.66666666666667,-0.3333333333333333, valid
-74.33333333333333,-1.3333333333333333,87.0,-0.3333333333333333, valid
-74.0,-1.0,87.0,0.0, valid
-74.0,-1.0,86.66666666666667,0.0, valid
-74.0,-0.6666666666666666,86.66666666666667,0.3333333333333333, valid
-74.0,-0.6666666666666666,87.0,0.6666666666666666, valid
-73.33333333333333,-0.6666666666666666,87.66666666666667,1.0, valid
-73.0,-1.0,88.0,0.6666666666666666, valid
-72.66666666666667,-1.0,88.33333333333333,0.6666666666666666, valid
-73.33333333333333,-1.0,88.0,0.6666666666666666, valid
-71.0,-1.0,89.0,1.0, valid
-69.0,-1.3333333333333333,89.33333333333333,0.6666666666666666, valid
-68.33333333333333,-1.6666666666666667,89.66666666666667,0.0, valid
-68.66666666666667,-1.6666666666666667,89.0,-0.3333333333333333, valid
-69.0,-1.6666666666666667,88.66666666666667,-0.3333333333333333, valid
-67.33333333333333,-1.6666666666666667,88.66666666666667,0.0, valid
-67.66666666666667,-2.3333333333333335,88.66666666666667,-0.3333333333333333, valid
-67.33333333333333,-2.6666666666666665,89.0,-0.6666666666666666, valid
-67.66666666666667,-2.6666666666666665,89.0,-0.6666666666666666, valid
-67.33333333333333,-2.3333333333333335,89.0,-0.3333333333333333, valid
-67.66666666666667,-2.0,89.0,0.0, valid
-67.0,-2.3333333333333335,89.33333333333333,-0.3333333333333333, valid
-66.33333333333333,-2.3333333333333335,89.66666666666667,-0.3333333333333333, valid
-65.66666666666667,-2.6666666666666665,90.0,-0.6666666666666666, valid
-65.66666666666667,-2.6666666666666665,90.33333333333333,-0.6666666666666666, valid
-66.33333333333333,-2.6666666666666665,90.33333333333333,-0.6666666666666666, valid
-66.33333333333333,-2.3333333333333335,90.66666666666667,-0.3333333333333333, valid
-66.33333333333333,-2.3333333333333335,90.33333333333333,-0.3333333333333333, valid
-66.0,-2.3333333333333335,90.66666666666667,-0.6666666666666666, valid
-66.0,-2.6666666666666665,90.66666666666667,-1.3333333333333333, valid
-65.66666666666667,-2.3333333333333335,91.0,-1.0, valid
-66.0,-2.6666666666666665,90.66666666666667,-1.3333333333333333, valid
-66.33333333333333,-2.3333333333333335,90.33333333333333,-1.0, valid
-66.33333333333333,-2.6666666666666665,90.33333333333333,-1.3333333333333333, valid
-65.66666666666667,-2.6666666666666665,90.66666666666667,-1.3333333333333333, valid
-65.33333333333333,-2.6666666666666665,90.66666666666667,-1.6666666666666667, valid
-65.66666666666667,-2.6666666666666665,90.33333333333333,-2.0, valid
-66.0,-2.6666666666666665,90.0,-2.0, valid
-66.0,-3.0,90.0,-2.3333333333333335, valid
-66.0,-3.3333333333333335,90.0,-2.6666666666666665, valid
-66.0,-3.3333333333333335,90.0,-2.3333333333333335, valid
-65.66666666666667,-3.6666666666666665,90.33333333333333,-2.3333333333333335, valid
-65.0,-3.6666666666666665,90.66666666666667,-2.3333333333333335, valid
-64.33333333333333,-4.0,91.0,-3.3333333333333335, valid
